F1,Indicator Code,Country ISO3,Year,Indicator,answer, Value ,Subindicator Type,Country,Region (global),Ida / Ibrd (global)
2:42018,DB43,MUS,1/1/2015,Paying Taxes: Postfiling,, 56.10 ,0-100,Mauritius,Sub-Saharan Africa,IBRD
2:42019,DB45,MUS,1/1/2015,Paying Taxes: Time hours per year,, 152.00 ,Total,Mauritius,Sub-Saharan Africa,IBRD
2:42020,DB46,MUS,1/1/2015,Paying Taxes: Total tax rate % of profit,, 21.50 ,Total,Mauritius,Sub-Saharan Africa,IBRD
2:42031,DB42,MWI,1/1/2015,Paying Taxes: Payments number per year,, 35.00 ,Total,Malawi,Sub-Saharan Africa,IDA
2:42032,DB43,MWI,1/1/2015,Paying Taxes: Postfiling,, 63.30 ,0-100,Malawi,Sub-Saharan Africa,IDA
2:42033,DB45,MWI,1/1/2015,Paying Taxes: Time hours per year,, 174.50 ,Total,Malawi,Sub-Saharan Africa,IDA
2:42034,DB46,MWI,1/1/2015,Paying Taxes: Total tax rate % of profit,, 34.50 ,Total,Malawi,Sub-Saharan Africa,IDA
2:42041,ES45,MYS,1/1/2015,Corruption / Percent of firms expected to give gifts in meetings with tax officials,, 23.70 ,Total,Malaysia,East Asia & Pacific,IBRD
2:42045,DB42,MYS,1/1/2015,Paying Taxes: Payments number per year,, 13.00 ,Total,Malaysia,East Asia & Pacific,IBRD
2:42046,DB43,MYS,1/1/2015,Paying Taxes: Postfiling,, 64.30 ,0-100,Malaysia,East Asia & Pacific,IBRD
2:42047,DB45,MYS,1/1/2015,Paying Taxes: Time hours per year,, 118.00 ,Total,Malaysia,East Asia & Pacific,IBRD
2:42048,DB46,MYS,1/1/2015,Paying Taxes: Total tax rate % of profit,, 40.00 ,Total,Malaysia,East Asia & Pacific,IBRD
2:42049,ES28,MYS,1/1/2015,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 1.40 ,Total,Malaysia,East Asia & Pacific,IBRD
2:42050,ES40,MYS,1/1/2015,Regulations and Taxes / Number of visits or required meetings with tax officials,, 0.30 ,Total,Malaysia,East Asia & Pacific,IBRD
2:42051,ES66,MYS,1/1/2015,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 21.90 ,Total,Malaysia,East Asia & Pacific,IBRD
2:42052,ES67,MYS,1/1/2015,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 20.10 ,Total,Malaysia,East Asia & Pacific,IBRD
2:42059,DB42,NAM,1/1/2015,Paying Taxes: Payments number per year,, 27.00 ,Total,Namibia,Sub-Saharan Africa,IBRD
2:42060,DB43,NAM,1/1/2015,Paying Taxes: Postfiling,, 79.00 ,0-100,Namibia,Sub-Saharan Africa,IBRD
2:42061,DB45,NAM,1/1/2015,Paying Taxes: Time hours per year,, 302.00 ,Total,Namibia,Sub-Saharan Africa,IBRD
2:42062,DB46,NAM,1/1/2015,Paying Taxes: Total tax rate % of profit,, 21.30 ,Total,Namibia,Sub-Saharan Africa,IBRD
2:42071,DB42,NER,1/1/2015,Paying Taxes: Payments number per year,, 41.00 ,Total,Niger,Sub-Saharan Africa,IDA
2:42072,DB43,NER,1/1/2015,Paying Taxes: Postfiling,, 30.20 ,0-100,Niger,Sub-Saharan Africa,IDA
2:42073,DB45,NER,1/1/2015,Paying Taxes: Time hours per year,, 270.00 ,Total,Niger,Sub-Saharan Africa,IDA
2:42074,DB46,NER,1/1/2015,Paying Taxes: Total tax rate % of profit,, 48.20 ,Total,Niger,Sub-Saharan Africa,IDA
2:42082,DB42,NGA,1/1/2015,Paying Taxes: Payments number per year,, 59.00 ,Total,Nigeria,Sub-Saharan Africa,Blend
2:42083,DB43,NGA,1/1/2015,Paying Taxes: Postfiling,, 17.20 ,0-100,Nigeria,Sub-Saharan Africa,Blend
2:42084,DB45,NGA,1/1/2015,Paying Taxes: Time hours per year,, 429.40 ,Total,Nigeria,Sub-Saharan Africa,Blend
2:42085,DB46,NGA,1/1/2015,Paying Taxes: Total tax rate % of profit,, 33.90 ,Total,Nigeria,Sub-Saharan Africa,Blend
2:42096,DB42,NIC,1/1/2015,Paying Taxes: Payments number per year,, 43.00 ,Total,Nicaragua,Latin America & Caribbean,IDA
2:42097,DB43,NIC,1/1/2015,Paying Taxes: Postfiling,, 13.60 ,0-100,Nicaragua,Latin America & Caribbean,IDA
2:42098,DB45,NIC,1/1/2015,Paying Taxes: Time hours per year,, 207.00 ,Total,Nicaragua,Latin America & Caribbean,IDA
2:42099,DB46,NIC,1/1/2015,Paying Taxes: Total tax rate % of profit,, 60.10 ,Total,Nicaragua,Latin America & Caribbean,IDA
2:42109,DB42,NLD,1/1/2015,Paying Taxes: Payments number per year,, 9.00 ,Total,Netherlands,Europe & Central Asia,..
2:42110,DB43,NLD,1/1/2015,Paying Taxes: Postfiling,, 93.40 ,0-100,Netherlands,Europe & Central Asia,..
2:42111,DB45,NLD,1/1/2015,Paying Taxes: Time hours per year,, 120.00 ,Total,Netherlands,Europe & Central Asia,..
2:42112,DB46,NLD,1/1/2015,Paying Taxes: Total tax rate % of profit,, 41.00 ,Total,Netherlands,Europe & Central Asia,..
2:42118,DB42,NOR,1/1/2015,Paying Taxes: Payments number per year,, 4.00 ,Total,Norway,Europe & Central Asia,..
2:42119,DB43,NOR,1/1/2015,Paying Taxes: Postfiling,, 68.00 ,0-100,Norway,Europe & Central Asia,..
2:42120,DB45,NOR,1/1/2015,Paying Taxes: Time hours per year,, 83.00 ,Total,Norway,Europe & Central Asia,..
2:42121,DB46,NOR,1/1/2015,Paying Taxes: Total tax rate % of profit,, 39.50 ,Total,Norway,Europe & Central Asia,..
2:42128,DB42,NPL,1/1/2015,Paying Taxes: Payments number per year,, 34.00 ,Total,Nepal,South Asia,IDA
2:42129,DB43,NPL,1/1/2015,Paying Taxes: Postfiling,, 33.50 ,0-100,Nepal,South Asia,IDA
2:42130,DB45,NPL,1/1/2015,Paying Taxes: Time hours per year,, 334.00 ,Total,Nepal,South Asia,IDA
2:42131,DB46,NPL,1/1/2015,Paying Taxes: Total tax rate % of profit,, 29.50 ,Total,Nepal,South Asia,IDA
2:42141,DB42,NZL,1/1/2015,Paying Taxes: Payments number per year,, 8.00 ,Total,New Zealand,East Asia & Pacific,..
2:42142,DB43,NZL,1/1/2015,Paying Taxes: Postfiling,, 96.90 ,0-100,New Zealand,East Asia & Pacific,..
2:42143,DB45,NZL,1/1/2015,Paying Taxes: Time hours per year,, 152.00 ,Total,New Zealand,East Asia & Pacific,..
2:42144,DB46,NZL,1/1/2015,Paying Taxes: Total tax rate % of profit,, 34.30 ,Total,New Zealand,East Asia & Pacific,..
2:42150,DB42,OMN,1/1/2015,Paying Taxes: Payments number per year,, 15.00 ,Total,Oman,Middle East & North Africa,..
2:42151,DB43,OMN,1/1/2015,Paying Taxes: Postfiling,, 85.30 ,0-100,Oman,Middle East & North Africa,..
2:42152,DB45,OMN,1/1/2015,Paying Taxes: Time hours per year,, 68.00 ,Total,Oman,Middle East & North Africa,..
2:42153,DB46,OMN,1/1/2015,Paying Taxes: Total tax rate % of profit,, 23.40 ,Total,Oman,Middle East & North Africa,..
2:42159,DB42,PAK,1/1/2015,Paying Taxes: Payments number per year,, 47.00 ,Total,Pakistan,South Asia,Blend
2:42160,DB43,PAK,1/1/2015,Paying Taxes: Postfiling,, 37.60 ,0-100,Pakistan,South Asia,Blend
2:42161,DB45,PAK,1/1/2015,Paying Taxes: Time hours per year,, 307.00 ,Total,Pakistan,South Asia,Blend
2:42162,DB46,PAK,1/1/2015,Paying Taxes: Total tax rate % of profit,, 32.90 ,Total,Pakistan,South Asia,Blend
2:42173,DB42,PAN,1/1/2015,Paying Taxes: Payments number per year,, 52.00 ,Total,Panama,Latin America & Caribbean,IBRD
2:42174,DB43,PAN,1/1/2015,Paying Taxes: Postfiling,, 46.60 ,0-100,Panama,Latin America & Caribbean,IBRD
2:42175,DB45,PAN,1/1/2015,Paying Taxes: Time hours per year,, 417.00 ,Total,Panama,Latin America & Caribbean,IBRD
2:42176,DB46,PAN,1/1/2015,Paying Taxes: Total tax rate % of profit,, 37.20 ,Total,Panama,Latin America & Caribbean,IBRD
2:42187,DB42,PER,1/1/2015,Paying Taxes: Payments number per year,, 9.00 ,Total,Peru,Latin America & Caribbean,IBRD
2:42188,DB43,PER,1/1/2015,Paying Taxes: Postfiling,, 32.20 ,0-100,Peru,Latin America & Caribbean,IBRD
2:42189,DB45,PER,1/1/2015,Paying Taxes: Time hours per year,, 260.00 ,Total,Peru,Latin America & Caribbean,IBRD
2:42190,DB46,PER,1/1/2015,Paying Taxes: Total tax rate % of profit,, 37.30 ,Total,Peru,Latin America & Caribbean,IBRD
2:42197,ES45,PHL,1/1/2015,Corruption / Percent of firms expected to give gifts in meetings with tax officials,, 14.10 ,Total,Philippines,East Asia & Pacific,IBRD
2:42201,DB42,PHL,1/1/2015,Paying Taxes: Payments number per year,, 36.00 ,Total,Philippines,East Asia & Pacific,IBRD
2:42202,DB43,PHL,1/1/2015,Paying Taxes: Postfiling,, 49.80 ,0-100,Philippines,East Asia & Pacific,IBRD
2:42203,DB45,PHL,1/1/2015,Paying Taxes: Time hours per year,, 191.00 ,Total,Philippines,East Asia & Pacific,IBRD
2:42204,DB46,PHL,1/1/2015,Paying Taxes: Total tax rate % of profit,, 42.90 ,Total,Philippines,East Asia & Pacific,IBRD
2:42205,ES28,PHL,1/1/2015,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 1.40 ,Total,Philippines,East Asia & Pacific,IBRD
2:42206,ES40,PHL,1/1/2015,Regulations and Taxes / Number of visits or required meetings with tax officials,, 1.00 ,Total,Philippines,East Asia & Pacific,IBRD
2:42207,ES66,PHL,1/1/2015,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 20.80 ,Total,Philippines,East Asia & Pacific,IBRD
2:42208,ES67,PHL,1/1/2015,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 26.40 ,Total,Philippines,East Asia & Pacific,IBRD
2:42212,DB42,PLW,1/1/2015,Paying Taxes: Payments number per year,, 11.00 ,Total,Palau,East Asia & Pacific,IBRD
2:42213,DB45,PLW,1/1/2015,Paying Taxes: Time hours per year,, 142.00 ,Total,Palau,East Asia & Pacific,IBRD
2:42214,DB46,PLW,1/1/2015,Paying Taxes: Total tax rate % of profit,, 75.40 ,Total,Palau,East Asia & Pacific,IBRD
2:42215,ES45,PNG,1/1/2015,Corruption / Percent of firms expected to give gifts in meetings with tax officials,, -   ,Total,Papua New Guinea,East Asia & Pacific,Blend
2:42217,DB42,PNG,1/1/2015,Paying Taxes: Payments number per year,, 32.00 ,Total,Papua New Guinea,East Asia & Pacific,Blend
2:42218,DB43,PNG,1/1/2015,Paying Taxes: Postfiling,, 77.10 ,0-100,Papua New Guinea,East Asia & Pacific,Blend
2:42219,DB45,PNG,1/1/2015,Paying Taxes: Time hours per year,, 209.00 ,Total,Papua New Guinea,East Asia & Pacific,Blend
2:42220,DB46,PNG,1/1/2015,Paying Taxes: Total tax rate % of profit,, 39.30 ,Total,Papua New Guinea,East Asia & Pacific,Blend
2:42221,ES28,PNG,1/1/2015,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 1.40 ,Total,Papua New Guinea,East Asia & Pacific,Blend
2:42222,ES40,PNG,1/1/2015,Regulations and Taxes / Number of visits or required meetings with tax officials,, 0.60 ,Total,Papua New Guinea,East Asia & Pacific,Blend
2:42223,ES66,PNG,1/1/2015,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 22.40 ,Total,Papua New Guinea,East Asia & Pacific,Blend
2:42224,ES67,PNG,1/1/2015,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 35.20 ,Total,Papua New Guinea,East Asia & Pacific,Blend
2:42229,DB42,POL,1/1/2015,Paying Taxes: Payments number per year,, 7.00 ,Total,Poland,Europe & Central Asia,IBRD
2:42230,DB43,POL,1/1/2015,Paying Taxes: Postfiling,, 92.20 ,0-100,Poland,Europe & Central Asia,IBRD
2:42231,DB45,POL,1/1/2015,Paying Taxes: Time hours per year,, 271.00 ,Total,Poland,Europe & Central Asia,IBRD
2:42232,DB46,POL,1/1/2015,Paying Taxes: Total tax rate % of profit,, 40.30 ,Total,Poland,Europe & Central Asia,IBRD
2:42242,DB42,PRI,1/1/2015,Paying Taxes: Payments number per year,, 16.00 ,Total,Puerto Rico,Latin America & Caribbean,..
2:42243,DB43,PRI,1/1/2015,Paying Taxes: Postfiling,, 41.40 ,0-100,Puerto Rico,Latin America & Caribbean,..
2:42244,DB45,PRI,1/1/2015,Paying Taxes: Time hours per year,, 218.00 ,Total,Puerto Rico,Latin America & Caribbean,..
2:42245,DB46,PRI,1/1/2015,Paying Taxes: Total tax rate % of profit,, 65.80 ,Total,Puerto Rico,Latin America & Caribbean,..
2:42252,DB42,PRT,1/1/2015,Paying Taxes: Payments number per year,, 8.00 ,Total,Portugal,Europe & Central Asia,..
2:42253,DB43,PRT,1/1/2015,Paying Taxes: Postfiling,, 92.70 ,0-100,Portugal,Europe & Central Asia,..
2:42254,DB45,PRT,1/1/2015,Paying Taxes: Time hours per year,, 275.00 ,Total,Portugal,Europe & Central Asia,..
2:42255,DB46,PRT,1/1/2015,Paying Taxes: Total tax rate % of profit,, 40.90 ,Total,Portugal,Europe & Central Asia,..
2:42266,DB42,PRY,1/1/2015,Paying Taxes: Payments number per year,, 20.00 ,Total,Paraguay,Latin America & Caribbean,IBRD
2:42267,DB43,PRY,1/1/2015,Paying Taxes: Postfiling,, 10.20 ,0-100,Paraguay,Latin America & Caribbean,IBRD
2:42268,DB45,PRY,1/1/2015,Paying Taxes: Time hours per year,, 378.00 ,Total,Paraguay,Latin America & Caribbean,IBRD
2:42269,DB46,PRY,1/1/2015,Paying Taxes: Total tax rate % of profit,, 35.00 ,Total,Paraguay,Latin America & Caribbean,IBRD
2:42277,DB42,PSE,1/1/2015,Paying Taxes: Payments number per year,, 28.00 ,Total,West Bank and Gaza,Middle East & North Africa,..
2:42278,DB43,PSE,1/1/2015,Paying Taxes: Postfiling,, 38.00 ,0-100,West Bank and Gaza,Middle East & North Africa,..
2:42279,DB45,PSE,1/1/2015,Paying Taxes: Time hours per year,, 162.00 ,Total,West Bank and Gaza,Middle East & North Africa,..
2:42280,DB46,PSE,1/1/2015,Paying Taxes: Total tax rate % of profit,, 15.30 ,Total,West Bank and Gaza,Middle East & North Africa,..
2:42288,DB42,QAT,1/1/2015,Paying Taxes: Payments number per year,, 4.00 ,Total,Qatar,Middle East & North Africa,..
2:42289,DB45,QAT,1/1/2015,Paying Taxes: Time hours per year,, 41.00 ,Total,Qatar,Middle East & North Africa,..
2:42290,DB46,QAT,1/1/2015,Paying Taxes: Total tax rate % of profit,, 11.30 ,Total,Qatar,Middle East & North Africa,..
2:42297,DB42,ROU,1/1/2015,Paying Taxes: Payments number per year,, 14.00 ,Total,Romania,Europe & Central Asia,IBRD
2:42298,DB43,ROU,1/1/2015,Paying Taxes: Postfiling,, 79.60 ,0-100,Romania,Europe & Central Asia,IBRD
2:42299,DB45,ROU,1/1/2015,Paying Taxes: Time hours per year,, 161.00 ,Total,Romania,Europe & Central Asia,IBRD
2:42300,DB46,ROU,1/1/2015,Paying Taxes: Total tax rate % of profit,, 42.00 ,Total,Romania,Europe & Central Asia,IBRD
2:42310,DB42,RUS,1/1/2015,Paying Taxes: Payments number per year,, 7.00 ,Total,Russian Federation,Europe & Central Asia,IBRD
2:42311,DB43,RUS,1/1/2015,Paying Taxes: Postfiling,, 87.60 ,0-100,Russian Federation,Europe & Central Asia,IBRD
2:42312,DB45,RUS,1/1/2015,Paying Taxes: Time hours per year,, 168.00 ,Total,Russian Federation,Europe & Central Asia,IBRD
2:42313,DB46,RUS,1/1/2015,Paying Taxes: Total tax rate % of profit,, 47.00 ,Total,Russian Federation,Europe & Central Asia,IBRD
2:42324,DB42,RWA,1/1/2015,Paying Taxes: Payments number per year,, 25.00 ,Total,Rwanda,Sub-Saharan Africa,IDA
2:42325,DB43,RWA,1/1/2015,Paying Taxes: Postfiling,, 83.30 ,0-100,Rwanda,Sub-Saharan Africa,IDA
2:42326,DB45,RWA,1/1/2015,Paying Taxes: Time hours per year,, 109.00 ,Total,Rwanda,Sub-Saharan Africa,IDA
2:42327,DB46,RWA,1/1/2015,Paying Taxes: Total tax rate % of profit,, 33.00 ,Total,Rwanda,Sub-Saharan Africa,IDA
2:42337,DB42,SAU,1/1/2015,Paying Taxes: Payments number per year,, 3.00 ,Total,Saudi Arabia,Middle East & North Africa,..
2:42338,DB43,SAU,1/1/2015,Paying Taxes: Postfiling,, 10.90 ,0-100,Saudi Arabia,Middle East & North Africa,..
2:42339,DB45,SAU,1/1/2015,Paying Taxes: Time hours per year,, 64.00 ,Total,Saudi Arabia,Middle East & North Africa,..
2:42340,DB46,SAU,1/1/2015,Paying Taxes: Total tax rate % of profit,, 15.00 ,Total,Saudi Arabia,Middle East & North Africa,..
2:42345,DB42,SDN,1/1/2015,Paying Taxes: Payments number per year,, 42.00 ,Total,Sudan,Sub-Saharan Africa,IDA
2:42346,DB43,SDN,1/1/2015,Paying Taxes: Postfiling,, 46.60 ,0-100,Sudan,Sub-Saharan Africa,IDA
2:42347,DB45,SDN,1/1/2015,Paying Taxes: Time hours per year,, 180.00 ,Total,Sudan,Sub-Saharan Africa,IDA
2:42348,DB46,SDN,1/1/2015,Paying Taxes: Total tax rate % of profit,, 45.40 ,Total,Sudan,Sub-Saharan Africa,IDA
2:42357,DB42,SEN,1/1/2015,Paying Taxes: Payments number per year,, 58.00 ,Total,Senegal,Sub-Saharan Africa,IDA
2:42358,DB43,SEN,1/1/2015,Paying Taxes: Postfiling,, 54.30 ,0-100,Senegal,Sub-Saharan Africa,IDA
2:42359,DB45,SEN,1/1/2015,Paying Taxes: Time hours per year,, 620.00 ,Total,Senegal,Sub-Saharan Africa,IDA
2:42360,DB46,SEN,1/1/2015,Paying Taxes: Total tax rate % of profit,, 47.30 ,Total,Senegal,Sub-Saharan Africa,IDA
2:42370,DB42,SGP,1/1/2015,Paying Taxes: Payments number per year,, 6.00 ,Total,Singapore,East Asia & Pacific,..
2:42371,DB43,SGP,1/1/2015,Paying Taxes: Postfiling,, 73.40 ,0-100,Singapore,East Asia & Pacific,..
2:42372,DB45,SGP,1/1/2015,Paying Taxes: Time hours per year,, 83.50 ,Total,Singapore,East Asia & Pacific,..
2:42373,DB46,SGP,1/1/2015,Paying Taxes: Total tax rate % of profit,, 18.00 ,Total,Singapore,East Asia & Pacific,..
2:42376,ES45,SLB,1/1/2015,Corruption / Percent of firms expected to give gifts in meetings with tax officials,, 30.90 ,Total,Solomon Islands,East Asia & Pacific,IDA
2:42378,DB42,SLB,1/1/2015,Paying Taxes: Payments number per year,, 34.00 ,Total,Solomon Islands,East Asia & Pacific,IDA
2:42379,DB43,SLB,1/1/2015,Paying Taxes: Postfiling,, 99.10 ,0-100,Solomon Islands,East Asia & Pacific,IDA
2:42380,DB45,SLB,1/1/2015,Paying Taxes: Time hours per year,, 80.00 ,Total,Solomon Islands,East Asia & Pacific,IDA
2:42381,DB46,SLB,1/1/2015,Paying Taxes: Total tax rate % of profit,, 32.00 ,Total,Solomon Islands,East Asia & Pacific,IDA
2:42382,ES28,SLB,1/1/2015,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 2.00 ,Total,Solomon Islands,East Asia & Pacific,IDA
2:42383,ES40,SLB,1/1/2015,Regulations and Taxes / Number of visits or required meetings with tax officials,, 1.60 ,Total,Solomon Islands,East Asia & Pacific,IDA
2:42384,ES66,SLB,1/1/2015,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 39.50 ,Total,Solomon Islands,East Asia & Pacific,IDA
2:42385,ES67,SLB,1/1/2015,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 54.20 ,Total,Solomon Islands,East Asia & Pacific,IDA
2:42390,DB42,SLE,1/1/2015,Paying Taxes: Payments number per year,, 34.00 ,Total,Sierra Leone,Sub-Saharan Africa,IDA
2:42391,DB43,SLE,1/1/2015,Paying Taxes: Postfiling,, 94.50 ,0-100,Sierra Leone,Sub-Saharan Africa,IDA
2:42392,DB45,SLE,1/1/2015,Paying Taxes: Time hours per year,, 337.00 ,Total,Sierra Leone,Sub-Saharan Africa,IDA
2:42393,DB46,SLE,1/1/2015,Paying Taxes: Total tax rate % of profit,, 31.00 ,Total,Sierra Leone,Sub-Saharan Africa,IDA
2:42404,DB42,SLV,1/1/2015,Paying Taxes: Payments number per year,, 41.00 ,Total,El Salvador,Latin America & Caribbean,IBRD
2:42405,DB43,SLV,1/1/2015,Paying Taxes: Postfiling,, 10.10 ,0-100,El Salvador,Latin America & Caribbean,IBRD
2:42406,DB45,SLV,1/1/2015,Paying Taxes: Time hours per year,, 312.00 ,Total,El Salvador,Latin America & Caribbean,IBRD
2:42407,DB46,SLV,1/1/2015,Paying Taxes: Total tax rate % of profit,, 38.80 ,Total,El Salvador,Latin America & Caribbean,IBRD
2:42415,DB42,SMR,1/1/2015,Paying Taxes: Payments number per year,, 18.00 ,Total,San Marino,Europe & Central Asia,..
2:42416,DB43,SMR,1/1/2015,Paying Taxes: Postfiling,, 97.20 ,0-100,San Marino,Europe & Central Asia,..
2:42417,DB45,SMR,1/1/2015,Paying Taxes: Time hours per year,, 52.00 ,Total,San Marino,Europe & Central Asia,..
2:42418,DB46,SMR,1/1/2015,Paying Taxes: Total tax rate % of profit,, 40.50 ,Total,San Marino,Europe & Central Asia,..
2:42420,DB43,SOM,1/1/2015,Paying Taxes: Postfiling,, -   ,0-100,Somalia,Sub-Saharan Africa,IDA
2:42425,DB42,SRB,1/1/2015,Paying Taxes: Payments number per year,, 42.00 ,Total,Serbia,Europe & Central Asia,IBRD
2:42426,DB43,SRB,1/1/2015,Paying Taxes: Postfiling,, 94.00 ,0-100,Serbia,Europe & Central Asia,IBRD
2:42427,DB45,SRB,1/1/2015,Paying Taxes: Time hours per year,, 244.30 ,Total,Serbia,Europe & Central Asia,IBRD
2:42428,DB46,SRB,1/1/2015,Paying Taxes: Total tax rate % of profit,, 39.70 ,Total,Serbia,Europe & Central Asia,IBRD
2:42437,DB42,SSD,1/1/2015,Paying Taxes: Payments number per year,, 37.00 ,Total,South Sudan,Sub-Saharan Africa,IDA
2:42438,DB43,SSD,1/1/2015,Paying Taxes: Postfiling,, 94.00 ,0-100,South Sudan,Sub-Saharan Africa,IDA
2:42439,DB45,SSD,1/1/2015,Paying Taxes: Time hours per year,, 210.00 ,Total,South Sudan,Sub-Saharan Africa,IDA
2:42440,DB46,SSD,1/1/2015,Paying Taxes: Total tax rate % of profit,, 29.00 ,Total,South Sudan,Sub-Saharan Africa,IDA
2:42446,DB42,STP,1/1/2015,Paying Taxes: Payments number per year,, 46.00 ,Total,São Tomé and Principe,Sub-Saharan Africa,IDA
2:42447,DB43,STP,1/1/2015,Paying Taxes: Postfiling,, 90.40 ,0-100,São Tomé and Principe,Sub-Saharan Africa,IDA
2:42448,DB45,STP,1/1/2015,Paying Taxes: Time hours per year,, 424.00 ,Total,São Tomé and Principe,Sub-Saharan Africa,IDA
2:42449,DB46,STP,1/1/2015,Paying Taxes: Total tax rate % of profit,, 37.50 ,Total,São Tomé and Principe,Sub-Saharan Africa,IDA
2:42454,DB42,SUR,1/1/2015,Paying Taxes: Payments number per year,, 30.00 ,Total,Suriname,Latin America & Caribbean,IBRD
2:42455,DB43,SUR,1/1/2015,Paying Taxes: Postfiling,, 48.40 ,0-100,Suriname,Latin America & Caribbean,IBRD
2:42456,DB45,SUR,1/1/2015,Paying Taxes: Time hours per year,, 199.00 ,Total,Suriname,Latin America & Caribbean,IBRD
2:42457,DB46,SUR,1/1/2015,Paying Taxes: Total tax rate % of profit,, 27.90 ,Total,Suriname,Latin America & Caribbean,IBRD
2:42468,DB42,SVK,1/1/2015,Paying Taxes: Payments number per year,, 11.00 ,Total,Slovak Republic,Europe & Central Asia,..
2:42469,DB43,SVK,1/1/2015,Paying Taxes: Postfiling,, 89.90 ,0-100,Slovak Republic,Europe & Central Asia,..
2:42470,DB45,SVK,1/1/2015,Paying Taxes: Time hours per year,, 188.00 ,Total,Slovak Republic,Europe & Central Asia,..
2:42471,DB46,SVK,1/1/2015,Paying Taxes: Total tax rate % of profit,, 51.70 ,Total,Slovak Republic,Europe & Central Asia,..
2:42482,DB42,SVN,1/1/2015,Paying Taxes: Payments number per year,, 10.00 ,Total,Slovenia,Europe & Central Asia,..
2:42483,DB43,SVN,1/1/2015,Paying Taxes: Postfiling,, 95.00 ,0-100,Slovenia,Europe & Central Asia,..
2:42484,DB45,SVN,1/1/2015,Paying Taxes: Time hours per year,, 245.00 ,Total,Slovenia,Europe & Central Asia,..
2:42485,DB46,SVN,1/1/2015,Paying Taxes: Total tax rate % of profit,, 31.00 ,Total,Slovenia,Europe & Central Asia,..
2:42496,DB42,SWE,1/1/2015,Paying Taxes: Payments number per year,, 6.00 ,Total,Sweden,Europe & Central Asia,..
2:42497,DB43,SWE,1/1/2015,Paying Taxes: Postfiling,, 90.70 ,0-100,Sweden,Europe & Central Asia,..
